Polutan,Jumlah_PCA,K,Silhouette,Davies_Bouldin,Calinski_Harabasz,Inertia,Cumulative_Variance
NO2,19,7,0.16649276681423678,1.0148555380612285,19.63207889776925,493.2420159587514,0.9950512901548505
NO2,19,8,0.16360973204306978,1.0199458794748961,18.486189655127372,444.86150221797794,0.9950512901548505
NO2,19,9,0.16953985398465646,1.064297394602984,17.598831554024304,403.08883243969757,0.9950512901548505
NO2,19,10,0.17776796685229684,0.8537268989397269,17.138088756163796,361.9879641976062,0.9950512901548505
NO2,20,2,0.7466096018533499,0.16225400980689014,29.628599776708736,1317.6371973319665,0.9963384471425278
NO2,20,3,0.19280235258716455,1.1184879405090828,24.678448592994865,992.4072438153769,0.9963384471425278
NO2,20,4,0.20516518250493337,0.9770754259209857,22.326719200786933,803.0686490889454,0.9963384471425278
NO2,20,5,0.219140244802304,0.8392736150106964,22.08488444076064,646.9849648817299,0.9963384471425278
NO2,20,6,0.18842600154917777,0.9423692423049501,20.28256292254747,569.6186834044399,0.9963384471425278
NO2,20,7,0.16513847612831636,1.0184195837155452,19.512244259660594,496.2945175783226,0.9963384471425278
NO2,20,8,0.1634488058416293,1.0211384242517252,18.388597146312904,447.36631760702795,0.9963384471425278
NO2,20,9,0.1692609345881811,1.0660565500995733,17.502299623640514,405.4653471442611,0.9963384471425278
NO2,20,10,0.17676097428000118,0.857297344767262,17.007214370669836,364.8271732653897,0.9963384471425278
NO2,21,2,0.7462566117068142,0.16252377789725123,29.567076782939612,1320.3789315750387,0.9974611893948905
NO2,21,3,0.1921146342722607,1.1207548744096314,24.61050355259985,995.1478660717203,0.9974611893948905
NO2,21,4,0.20631860599583102,0.9943691141519517,22.258347279676233,805.626396411433,0.9974611893948905
NO2,21,5,0.2184305966518488,0.8412593009436966,21.993979716889648,649.6771012032711,0.9974611893948905
NO2,21,6,0.20222843503947585,0.8981014639530067,20.260373823043835,570.7387768937108,0.9974611893948905
NO2,21,7,0.16414410383670097,1.0216409002041302,19.40851765140919,498.96520945869383,0.9974611893948905
NO2,21,8,0.16947536885011577,0.9793343371523253,18.153425012611905,452.5943961548415,0.9974611893948905
NO2,21,9,0.1674968487657676,0.8902420995531717,16.940953327834784,417.0696272834344,0.9974611893948905
NO2,21,10,0.1752618772216384,0.8603590794516774,16.886240648096727,367.460135015833,0.9974611893948905
NO2,22,2,0.7460027199827863,0.16270395841869167,29.519606790942444,1322.5022113370992,0.9983306734014451
NO2,22,3,0.19152942611092894,1.1225398913634943,24.55833881554615,997.2655490282483,0.9983306734014451
NO2,22,4,0.20567003582636909,0.9962258337870195,22.200483275647212,807.733981649002,0.9983306734014451
