Polutan,Jumlah_PCA,K,Silhouette,Davies_Bouldin,Calinski_Harabasz,Inertia,Cumulative_Variance
SO2,18,2,0.7903731503521094,0.1270908047481844,35.797059287463895,1204.1185877047965,0.9974032414048652
SO2,18,3,0.7100324230378883,0.15017495451934837,43.42020440829882,685.3038411434823,0.9974032414048652
SO2,18,4,0.39555852379206696,0.5308354543738297,40.624642709096236,518.9817200593758,0.9974032414048652
SO2,18,5,0.409678656138931,0.4712301448008066,39.829298837642966,407.39191662057146,0.9974032414048652
SO2,18,6,0.13815373846697793,0.8710009616784801,39.65119602386795,329.3498391689783,0.9974032414048652
SO2,18,7,0.1293860774890901,0.9497231853405267,36.28062026989593,295.0123689501455,0.9974032414048652
SO2,18,8,0.1023365274386857,0.9903948134980244,34.478000811963526,261.2729659946915,0.9974032414048652
SO2,18,9,0.11106971715130706,0.9579040001224693,32.94096100821435,233.93470612275448,0.9974032414048652
SO2,18,10,0.10622317995445832,1.0410524421982348,30.049925776321416,221.08903348179723,0.9974032414048652
SO2,19,2,0.7901215098420047,0.1272832865805607,35.748136608285556,1205.7664705501088,0.9980780504992333
SO2,19,3,0.7096418611398292,0.1504488752441961,43.31606016236447,686.9515693977461,0.9980780504992333
SO2,19,4,0.3946989084383374,0.5315285839533694,40.4960891886063,520.6292946696674,0.9980780504992333
SO2,19,5,0.4087847533333015,0.4719405506481012,39.67089319208061,409.0221829070367,0.9980780504992333
SO2,19,6,0.13746556068707366,0.8734853696045061,39.45649827698175,330.9780970083096,0.9980780504992333
SO2,19,7,0.12838202481773298,0.9530719868091163,36.083735789690124,296.626700623798,0.9980780504992333
SO2,19,8,0.1014354659658825,0.9938667244274748,34.26531353420079,262.89752613376885,0.9980780504992333
SO2,19,9,0.11012135006529494,0.9606896917908768,32.724947627922944,235.48890077735808,0.9980780504992333
SO2,19,10,0.09385284437937104,1.0617959701667135,29.347265446855538,226.0444491040638,0.9980780504992333
SO2,20,2,0.7899364247672632,0.12742810834128498,35.71453490446419,1206.9009054351498,0.9985426021249958
SO2,20,3,0.7093536986044281,0.15065582554830792,43.24465225433249,688.0859301770793,0.9985426021249958
SO2,20,4,0.39404418309395867,0.5318932052285151,40.40914811801626,521.7524965927531,0.9985426021249958
SO2,20,5,0.40810260610870075,0.4723583957169707,39.562479944915076,410.14531407333527,0.9985426021249958
SO2,20,6,0.13703445152771865,0.8751296960066687,39.323282774969336,332.1011467460776,0.9985426021249958
SO2,20,7,0.12791035830140732,0.9548715770737087,35.9488540809944,297.7422798652859,0.9985426021249958
SO2,20,8,0.10096159475089837,0.9962407734286685,34.12045731721921,264.0156243468108,0.9985426021249958
SO2,20,9,0.12220093939258904,0.7969305412268937,32.57910462671542,236.55087088948372,0.9985426021249958
SO2,20,10,0.10435335612633055,1.0483915066053204,29.69567283740235,223.7397939338113,0.9985426021249958
SO2,21,2,0.7897764433635012,0.12755074570060618,35.685178339194486,1207.8937688996796,0.9989491806420461
SO2,21,3,0.7091061618056681,0.15083361547478588,43.18234313871413,689.0787915915622,0.9989491806420461
SO2,21,4,0.39348533001366187,0.5322082254811225,40.33352047723585,522.7339298169937,0.9989491806420461
SO2,21,5,0.407520157945224,0.4727159400884429,39.46830921823901,411.1263180514645,0.9989491806420461
SO2,21,6,0.1366965642087189,0.8765567060599326,39.20805417860527,333.07946020111484,0.9989491806420461
SO2,21,7,0.12768484176595873,0.9561465331219738,35.84037201014091,298.6547108976076,0.9989491806420461
SO2,21,8,0.10056871583068343,0.9981192065849884,34.00019704019992,264.9558712584399,0.9989491806420461
SO2,21,9,0.1218501912648731,0.7980963068480036,32.458463572722515,237.44114176848086,0.9989491806420461
SO2,21,10,0.09945983007566905,1.0492553611640796,29.774247252605853,223.2942725115297,0.9989491806420461
SO2,22,2,0.7896520680947656,0.12764430657681125,35.661659905996295,1208.6903622510258,0.9992753867911257
SO2,22,3,0.7089128091944622,0.15096868251988776,43.1324821690947,689.8753703629347,0.9992753867911257
SO2,22,4,0.39309955684098047,0.5327630252345944,40.272510214215316,523.5268436796977,0.9992753867911257
SO2,22,5,0.40710932236331343,0.47324002757661293,39.39261061950814,411.91746352786225,0.9992753867911257
SO2,22,6,0.13647661328436228,0.8774850643425762,39.12165346148956,333.8234135484055,0.9992753867911257
SO2,22,7,0.1273859895142441,0.9572638647290479,35.75233274791833,299.39764548430384,0.9992753867911257
SO2,22,8,0.10013627566022082,0.9996393624133768,33.90079282882434,265.7349213880463,0.9992753867911257
SO2,22,9,0.12152747949587604,0.7992467128149482,32.360649072958765,238.1665405310264,0.9992753867911257
SO2,22,10,0.09161277148932571,0.8824654850773215,28.864455641338846,229.74475277507645,0.9992753867911257
SO2,23,2,0.7895753716334121,0.12770006207762338,35.646809534698086,1209.1939003473785,0.9994815861513981
SO2,23,3,0.7087940678017973,0.15104810754013007,43.10102388396136,690.378896832103,0.9994815861513981
SO2,23,4,0.3928263139003002,0.5329124406397686,40.23381871202896,524.030319077022,0.9994815861513981
SO2,23,5,0.4068267283492663,0.47340733202009105,39.34461349854849,412.42014295147504,0.9994815861513981
SO2,23,6,0.13629645582008218,0.8781004515281089,39.06482998659617,334.31145132871745,0.9994815861513981
SO2,23,7,0.12729831504046,0.9577968846623833,35.70134876825196,299.8345395479308,0.9994815861513981
SO2,23,8,0.10003532825398918,1.0004193908932342,33.843924384226796,266.1876583779688,0.9994815861513981
SO2,23,9,0.12141411194720181,0.7997827431608766,32.30186409678861,238.60682487765357,0.9994815861513981
SO2,23,10,0.0929566847079834,1.1223455206582422,28.97874121236679,228.97092951593424,0.9994815861513981
SO2,24,2,0.7895200987520292,0.12774289484162582,35.63686906112039,1209.5311904619075,0.9996197066338935
SO2,24,3,0.7087082159357979,0.15111033374899693,43.07997906817825,690.716161104311,0.9996197066338935
SO2,24,4,0.3926227275222978,0.5330301570036888,40.208012692617515,524.3668548666558,0.9996197066338935
SO2,24,5,0.40661580297061256,0.4735391922290108,39.31255012000418,412.7566689867109,0.9996197066338935
SO2,24,6,0.13618731337981776,0.8785535064295087,39.02559058404636,334.6477516571921,0.9996197066338935
SO2,24,7,0.1271807912593774,0.9583482223139045,35.661886169297816,300.16700571100455,0.9996197066338935
SO2,24,8,0.09989791019814864,1.0011398074642228,33.8016325441985,266.52116954546386,0.9996197066338935
SO2,24,9,0.12128332625217013,0.8002999146837396,32.25760766981715,238.93515784087617,0.9996197066338935
SO2,24,10,0.09284317323601576,1.1232320557349151,28.93740232905303,229.29898603989065,0.9996197066338935
SO2,25,2,0.7894665689260839,0.12778668925988637,35.62767730955423,1209.8432430956673,0.9997474923190055
SO2,25,3,0.7086248083540043,0.1511734419119616,43.06052573910995,691.0282067195608,0.9997474923190055
SO2,25,4,0.39242668445215334,0.5331417383172201,40.184375291094554,524.6760751878433,0.9997474923190055
SO2,25,5,0.4064120814878671,0.4736678265415247,39.283175835305684,413.06588791695555,0.9997474923190055
SO2,25,6,0.13606993959803326,0.8790574207789685,38.98973952276658,334.9560562322086,0.9997474923190055
SO2,25,7,0.12703202085957999,0.9588925294487213,35.62540943666239,300.4749256803531,0.9997474923190055
SO2,25,8,0.09978504457021581,1.0018453051557499,33.76272969944306,266.82880813321503,0.9997474923190055
SO2,25,9,0.12109684398121259,0.8008366817722284,32.21646733139749,239.2409567711914,0.9997474923190055
SO2,25,10,0.09271875890440733,1.12411568845164,28.898512025355057,229.60789277278224,0.9997474923190055
SO2,26,2,0.7894255845532954,0.1278176416097953,35.620263849678935,1210.0950423809122,0.9998506046113078
SO2,26,3,0.7085610114781739,0.1512180478922013,43.04484262474019,691.2799865134698,0.9998506046113078
SO2,26,4,0.3922859330259554,0.53326091847617,40.16510164799584,524.9278526962719,0.9998506046113078
SO2,26,5,0.4062644689846772,0.47379049370714243,39.259254571249535,413.3175943822349,0.9998506046113078
SO2,26,6,0.13595377937991798,0.8794406479116983,38.960562909147725,335.2070284090869,0.9998506046113078
SO2,26,7,0.12689920777435765,0.9593164681467151,35.596120833418794,300.72272009433647,0.9998506046113078
SO2,26,8,0.09971543238994612,1.0022209338638879,33.733486246316524,267.06236204266867,0.9998506046113078
SO2,26,9,0.12097692894621379,0.8012349944823299,32.18407528853176,239.48282387912377,0.9998506046113078
